App,Package,Start Time,Duration,Filename
"System",,"Jun 8, 2016 @ 05:20:52 PM","7 min 2 sec","myfile.db"

Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Screen Brightness",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Load [%]",Time  [ms],"Application State",Description,
42,100,44,1,57,1068176,39,1,40,55229,0,44,200000,45,0,46,65,52,11,55,2265600,63,0,64,0,39,0,56,100,63,0,38,0,39,0,40,0,,
67,100,67,1,146,1068796,64,1,67,1591259,1307849,68,200000,68,0,69,100,71,25,145,2265600,147,2265600,147,0,64,0,146,66,147,33,64,0,67,0,67,0,,
151,100,151,1,247,1069280,148,1,151,1575367,1291957,151,200000,152,0,153,56,156,16,245,2265600,247,2265600,248,0,148,0,246,36,247,38,148,0,148,0,150,0,,
249,100,249,1,347,1070044,248,1,249,1178068,894658,249,320000,250,0,250,33,253,16,346,2265600,348,2265600,348,0,248,0,347,10,348,0,248,0,248,0,249,0,,
350,100,350,1,447,1070540,349,1,349,160982,0,350,320000,351,0,352,5,354,4,446,2265600,447,2265600,448,0,349,0,447,20,448,11,349,0,349,0,349,0,,
449,100,449,1,548,1070912,448,1,449,494713,211303,449,320000,450,0,450,15,453,5,546,2265600,548,2265600,549,0,449,0,547,27,549,36,448,0,449,0,449,0,,
551,100,551,1,648,1071280,550,1,551,1003256,719846,551,320000,552,0,553,39,555,19,646,2265600,648,2265600,649,0,550,0,647,22,649,36,549,0,550,0,550,0,,
651,100,651,1,748,1071404,650,1,651,923797,640387,651,320000,652,0,653,30,655,14,747,2265600,748,2265600,749,0,650,0,747,11,749,40,649,0,650,0,651,0,,
750,100,750,1,848,1071652,749,1,750,812553,529143,750,320000,750,0,751,16,753,7,847,1958400,848,2265600,849,0,749,0,848,10,849,10,749,0,750,0,750,0,,
851,100,851,1,949,1071900,850,1,851,276559,0,852,320000,852,0,854,14,857,6,947,1267200,949,2265600,950,0,850,0,948,20,950,20,850,0,851,0,851,0,,
952,100,952,1,1051,1072200,951,1,952,406012,122602,953,320000,953,0,954,21,957,8,1049,1267200,1052,1267200,1054,0,951,0,1050,11,1053,27,951,0,952,0,952,0,,
1056,100,1056,1,1150,1072448,1054,1,1055,165672,0,1056,320000,1057,0,1061,19,1064,10,1149,1497600,1150,2265600,1151,0,1055,0,1150,20,1151,11,1054,0,1055,0,1055,0,,
1153,100,1153,1,1250,1072696,1152,1,1153,303640,20230,1154,320000,1154,0,1155,15,1157,3,1249,1267200,1251,2265600,1252,0,1152,0,1250,10,1251,20,1152,0,1153,0,1153,0,,
1253,100,1253,1,1352,1072820,1252,1,1253,362957,79547,1254,320000,1254,0,1255,15,1257,6,1350,1267200,1352,1267200,1354,0,1253,0,1351,0,1354,18,1252,0,1253,0,1253,0,,
1357,100,1357,1,1451,1073064,1355,1,1357,79562,0,1358,320000,1359,0,1360,9,1363,3,1450,1267200,1452,2265600,1453,0,1356,0,1451,22,1453,11,1355,0,1356,0,1356,0,,
1455,100,1455,1,1554,1073436,1454,1,1455,271595,0,1455,320000,1456,0,1456,16,1459,5,1551,1267200,1554,2265600,1556,0,1454,0,1553,30,1555,22,1454,0,1454,0,1455,0,,
1560,100,1560,1,1652,1073680,1557,1,1559,480851,197441,1561,320000,1562,0,1564,32,1568,11,1651,1267200,1652,2265600,1653,0,1557,0,1651,22,1653,27,1557,0,1558,0,1558,0,,
1655,100,1655,1,1753,1073928,1654,1,1655,525867,242457,1655,320000,1656,0,1656,11,1658,5,1751,1267200,1754,1267200,1755,0,1654,0,1753,0,1755,10,1654,0,1654,0,1654,0,,
1757,100,1757,1,1855,1074176,1756,1,1756,45118,0,1757,320000,1758,0,1758,5,1762,2,1852,1267200,1855,1267200,1858,0,1756,0,1853,0,1857,20,1755,0,1756,0,1756,0,,
1860,100,1861,1,1954,1073200,1859,1,1860,88173,0,1861,320000,1862,0,1863,14,1867,3,1952,2265600,1954,1267200,1955,0,1859,0,1953,50,1955,41,1858,0,1860,0,1860,0,,
1958,100,1958,1,2056,1073200,1956,1,1957,973187,689777,1958,320000,1959,0,1960,45,1963,16,2053,2265600,2056,1267200,2058,0,1957,0,2055,0,2057,11,1956,0,1957,0,1957,0,,
2060,100,2060,1,2155,1073324,2059,1,2060,49423,0,2061,320000,2061,0,2063,15,2066,5,2153,1497600,2155,1267200,2156,0,2059,0,2154,45,2156,11,2058,0,2059,0,2060,0,,
2158,100,2158,1,2256,1073324,2157,1,2158,334647,51237,2158,320000,2159,0,2160,22,2163,8,2253,1267200,2256,1267200,2263,0,2157,0,2255,20,2263,25,2157,0,2157,0,2158,0,,
2265,100,2265,1,2355,1074408,2264,1,2265,195811,0,2266,320000,2266,0,2267,21,2271,6,2354,2265600,2355,2265600,2356,0,2264,0,2355,45,2356,100,2264,0,2265,0,2265,0,,
2358,100,2358,1,2457,1074904,2357,1,2358,2306398,2022988,2358,320000,2359,0,2359,73,2362,30,2454,2265600,2458,2265600,2460,0,2357,0,2456,20,2459,100,2357,0,2357,0,2358,0,,
2464,100,2464,1,2556,1075152,2462,1,2463,1909098,1625688,2464,320000,2466,0,2466,63,2472,31,2554,1267200,2557,2265600,2558,0,2462,0,2556,37,2558,100,2460,0,2463,0,2463,0,,
2563,100,2563,1,2656,1075520,2559,1,2563,1750563,1467153,2563,320000,2565,0,2566,72,2568,32,2654,2265600,2656,2265600,2657,0,2559,0,2655,81,2656,40,2559,0,2560,0,2562,0,,
2658,100,2658,1,2756,1075644,2657,1,2658,1924990,1641580,2658,320000,2658,0,2659,55,2661,22,2755,1267200,2756,2265600,2757,0,2657,0,2756,10,2757,100,2657,0,2657,0,2657,0,,
2758,100,2758,1,2856,1076432,2758,1,2758,1634314,1350904,2759,320000,2759,0,2759,57,2761,27,2855,2265600,2857,2265600,2857,0,2758,0,2856,54,2857,100,2757,0,2758,0,2758,0,,
2859,100,2859,1,2957,1077720,2858,1,2858,2449425,2166015,2859,320000,2859,0,2860,72,2862,34,2956,2265600,2957,1267200,2959,0,2858,0,2957,90,2958,22,2858,0,2858,0,2858,0,,
2961,100,2961,1,3058,1077720,2960,1,2961,1527061,1243651,2962,320000,2962,0,2963,66,2966,31,3056,2265600,3058,1267200,3060,0,2960,0,3057,33,3059,18,2959,0,2960,0,2918,1,started,
3062,100,3062,1,3158,1074832,3060,1,3062,603997,320587,3063,320000,3064,0,3065,25,3067,10,3156,1728000,3158,1267200,3160,0,3061,0,3157,20,3159,33,3060,0,3061,0,2961,1,started,
3161,100,3162,1,3258,1074860,3161,1,3161,319258,35848,3162,320000,3164,0,3165,22,3168,7,3256,2265600,3258,2265600,3259,0,3161,0,3257,33,3259,77,3160,0,3161,0,3062,1,started,
3260,100,3260,1,3358,1075224,3259,1,3260,1750179,1466769,3260,320000,3261,0,3261,50,3263,18,3357,1497600,3358,2265600,3359,0,3259,0,3358,72,3359,40,3259,0,3260,0,3161,1,started,
3360,100,3360,1,3458,1075472,3359,1,3360,1094099,810689,3360,320000,3361,0,3361,60,3363,25,3457,2265600,3458,2265600,3459,0,3360,0,3458,88,3459,20,3359,0,3360,0,3260,1,started,
3460,100,3460,1,3559,1075720,3460,1,3460,1718395,1434985,3461,320000,3461,0,3462,52,3464,22,3557,2265600,3559,2265600,3560,0,3460,0,3558,45,3559,80,3460,0,3460,0,3360,1,started,
3561,100,3561,1,3659,1076216,3560,1,3561,1988558,1705148,3561,320000,3561,0,3562,61,3564,26,3658,2265600,3659,2265600,3660,0,3560,0,3659,22,3660,100,3560,0,3560,0,3460,1,started,
3661,100,3661,1,3759,1076216,3660,1,3661,1940882,1657472,3661,320000,3662,0,3662,65,3664,30,3758,1574400,3760,2265600,3760,0,3661,0,3759,30,3760,100,3660,0,3661,0,3561,1,started,
3761,100,3761,1,3860,1076884,3761,1,3761,1804300,1520890,3762,320000,3762,0,3763,63,3764,31,3858,2265600,3860,2265600,3861,0,3761,0,3859,36,3861,100,3761,0,3761,0,3661,1,started,
3862,100,3862,1,3960,1080876,3861,1,3862,2163370,1879960,3862,320000,3862,0,3863,68,3865,30,3959,1267200,3960,2265600,3961,0,3861,0,3960,27,3961,90,3861,0,3862,0,3761,1,started,
3963,100,3963,1,4060,1080864,3962,1,3963,1548588,1265178,3963,320000,3964,0,3965,59,3967,27,4059,2265600,4061,2265600,4061,0,3962,0,4060,54,4061,50,3962,0,3962,0,3862,1,started,
4062,100,4062,1,4161,1080864,4062,1,4062,1654827,1371417,4063,320000,4063,0,4064,50,4065,22,4160,1267200,4161,2265600,4163,0,4062,0,4160,0,4162,10,4062,0,4062,0,3963,1,started,
4165,100,4165,1,4261,1077996,4163,1,4164,160982,0,4165,320000,4166,0,4167,5,4169,2,4260,2265600,4262,1267200,4263,0,4164,0,4261,40,4263,45,4163,0,4164,0,4062,1,started,
4265,100,4265,1,4362,1078756,4264,1,4265,831489,548079,4265,320000,4266,0,4266,40,4269,14,4360,2265600,4363,1267200,4364,0,4264,0,4362,100,4364,10,4263,0,4264,0,4164,1,started,
4367,100,4367,1,4463,1079004,4365,1,4367,1634314,1350904,4368,320000,4368,0,4369,55,4372,26,4461,2265600,4463,1267200,4465,0,4366,0,4462,100,4464,20,4365,0,4366,0,4264,1,started,
