test_id, energy cons (J), time elapsed (ms), cpuloadnormalized (%), memoryusage (KB), gpuload (%)
1,577.7152040658133,375983,24.42,1406564.00,1429359.61,1445528.00,0.00,0.00,0.00
9,579.2745079545181,374877,24.52,1372048.00,1394331.40,1414400.00,0.00,0.00,0.00
4,512.690176521455,392702,22.89,1383076.00,1430078.26,1447784.00,0.00,0.00,0.00
3,527.338650979339,389177,23.19,1427760.00,1439261.62,1457148.00,0.00,0.00,0.00
6,506.77620757519844,393265,22.80,1371984.00,1384551.50,1403920.00,0.00,0.00,0.00
5,506.88598590979524,393073,22.80,1367868.00,1381190.21,1394984.00,0.00,0.00,0.00
7,503.3889144593255,393298,22.75,1370124.00,1381509.07,1395200.00,0.00,0.00,0.00
10,536.1104526422818,386986,23.43,1383580.00,1395572.90,1413108.00,0.00,0.00,0.00
2,576.5745471526508,374067,24.55,1420004.00,1429936.86,1448200.00,0.00,0.00,0.00
