App,Package,Start Time,Duration,Filename
"System",,"Nov 22, 2019 @ 09:56:52 AM","6 min 44 sec","myfile.db"

Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Screen Brightness",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Load [%]",Time  [ms],"Application State",Description,
70,100,70,1,67,1437792,69,1,70,0,0,70,320000,71,0,72,68,73,5,82,2265600,68,0,68,0,69,0,62,72,68,0,69,0,69,0,70,0,,
85,100,85,1,84,1438032,84,1,85,1591259,1261259,85,320000,86,0,86,100,88,25,183,2265600,84,0,84,0,85,0,83,100,84,0,84,0,85,0,85,0,,
186,100,186,1,185,1438304,186,1,186,653633,323633,187,320000,187,0,188,41,192,11,283,2265600,185,0,185,0,186,0,184,41,185,0,185,0,186,0,186,0,,
287,100,287,1,284,1438448,286,1,287,529347,199347,287,320000,288,0,288,23,293,6,383,2265600,285,422400,286,0,286,0,284,33,285,20,286,0,286,0,287,0,,
387,100,387,1,385,1439064,386,1,387,574173,244173,387,320000,388,0,388,19,391,10,483,2265600,385,422400,386,0,387,0,384,36,386,0,386,0,387,0,387,0,,
487,100,487,1,485,1439692,486,1,487,214700,0,487,320000,488,0,490,11,497,4,534,2265600,485,960000,486,0,487,0,484,12,486,10,486,0,487,0,487,0,,
540,100,540,1,536,1440060,539,1,540,399362,69362,540,320000,548,0,549,22,553,4,634,2265600,536,960000,538,0,539,0,535,25,538,0,538,0,539,0,539,0,,
639,100,639,1,635,1440432,638,1,639,955580,625580,640,320000,640,0,641,35,643,14,734,2265600,636,2265600,637,0,638,0,635,10,636,50,637,0,638,0,638,0,,
740,100,740,1,736,1440676,739,1,740,796661,466661,740,320000,741,0,742,21,744,10,834,2265600,736,2265600,738,0,739,0,735,20,737,30,738,0,739,0,740,0,,
838,100,838,1,836,1441072,837,1,838,621849,291849,839,320000,839,0,840,21,843,9,935,2265600,836,2265600,837,0,837,0,835,27,837,12,837,0,838,0,838,0,,
938,100,938,1,936,1441320,937,1,938,844337,514337,938,320000,939,0,940,25,942,12,1035,2265600,936,2265600,937,0,938,0,936,20,937,33,937,0,938,0,938,0,,
1040,100,1040,1,1036,1441568,1039,1,1040,748985,418985,1040,320000,1041,0,1042,25,1044,11,1136,2265600,1037,2265600,1038,0,1039,0,1036,20,1038,27,1038,0,1039,0,1040,0,,
1142,100,1143,1,1137,1441816,1140,1,1142,574173,244173,1143,320000,1144,0,1146,18,1148,9,1236,1497600,1137,2265600,1138,0,1140,0,1137,36,1138,0,1139,0,1141,0,1142,0,,
